variant,Date,cash_gbp,stock_value_gbp,dividend_reserve_gbp,equity_gbp,dividends_accrued_gbp,cost_gbp,positions,pending_exits,stale_positions,stale_value_gbp,cash_interest_gbp,equity_return
Capped,2025-07-28,3377.3495534338163,7862.277441371564,140.03801950776614,11379.665014313148,0.0,3.6383277092924344,14,0,0,0.0,1.038917579678074,-0.0016625676004475842
Capped,2025-07-29,3367.8741626319306,7650.820951917269,140.03801950776614,11158.733134056965,0.0,6.036289736226889,14,0,0,0.0,0.34487976213641064,-0.019414620727262077
Capped,2025-07-30,2718.9363676316475,8254.242735735716,140.03801950776614,11113.21712287513,0.0,6.4706088698915805,15,0,0,0.0,0.3439121778001724,-0.004078958662692478
Capped,2025-07-31,2758.8341246343366,8449.499043185348,140.03801950776614,11348.371187327451,0.0,4.591502474313872,15,0,0,0.0,0.2776455658193435,0.021159855139362582
Capped,2025-08-01,2805.78483236709,8350.039762521435,140.03801950776614,11295.862614396292,0.0,6.950490627868249,15,0,0,0.0,0.28171974550585943,-0.004626969991058716
Capped,2025-08-04,2846.329801442795,8270.380613523186,140.03801950776614,11256.748434473748,0.0,4.751973978166236,15,0,0,0.0,0.859630198095092,-0.00346269968551971
Capped,2025-08-05,3433.7753498515376,7801.399288240405,140.03801950776614,11375.21265759971,0.0,5.324998432424905,14,0,0,0.0,0.29065441090790095,0.010523840327031353
Capped,2025-08-06,2833.218485817107,8529.251859665517,140.03801950776614,11502.508364990392,0.0,4.081564759282862,15,0,0,0.0,0.3506417109483469,0.01119062220833622
Capped,2025-08-07,2809.720041048052,8490.806363157419,147.08234049249495,11447.608744697965,7.044320984728818,3.771717791259779,15,0,0,0.0,0.2893155422646818,-0.004772838980019456
Capped,2025-08-08,2794.004252367596,8606.10711938369,147.08234049249495,11547.193712243781,0.0,4.699682124067784,15,0,0,0.0,0.28691598666218643,0.008699193846220421
Capped,2025-08-11,2876.1144729859375,8719.674835187961,147.08234049249495,11742.871648666394,0.0,3.6048686764961673,15,0,0,0.0,0.8560208898538407,0.01694593000679734
Capped,2025-08-12,2949.4605644116086,8654.662473682376,147.08234049249495,11751.205378586481,0.0,6.168637857706512,15,0,0,0.0,0.29369588774486804,0.0007096841530267461
Capped,2025-08-13,2947.34118213252,8610.63985456464,147.08234049249495,11705.063377189657,0.0,4.77467937824061,15,0,0,0.0,0.30118566106098876,-0.003926576032864282
Capped,2025-08-14,2884.315557739443,8694.433520222154,172.5637606537427,11751.312838615338,25.48142016124774,3.6722693574788394,15,0,0,0.0,0.3009692392649253,0.003951235455573077
Capped,2025-08-15,2938.3223278949336,8618.668786615897,172.5637606537427,11729.554875164573,0.0,5.899547349513577,15,0,0,0.0,0.2945333456728382,-0.0018515346965547463
Capped,2025-08-18,3023.849378140554,9282.77526453458,172.5637606537427,12479.188403328877,0.0,6.09026339520945,15,0,0,0.0,0.9002367450481269,0.06390980187590345
Capped,2025-08-19,3123.059865531287,9328.739209487618,172.5637606537427,12624.362835672648,0.0,5.921406965939144,15,0,0,0.0,0.3087819124938215,0.011633323229982118
Capped,2025-08-20,3203.4010558189693,9296.472790034912,172.5637606537427,12672.437606507623,0.0,4.0641826297686645,15,0,0,0.0,0.318912841718475,0.003808094829081732
Capped,2025-08-21,3776.9322994889676,8695.796258943943,185.127813974049,12657.85637240696,12.56405332030629,5.79385138524122,14,0,0,0.0,0.32711692310175994,-0.001150625834857033
Capped,2025-08-22,3717.4648391449578,8846.31237848252,185.127813974049,12748.905031601527,0.0,2.748964629204915,14,0,0,0.0,0.3856833568585508,0.007193055167938667
Capped,2025-08-26,3746.9896361566866,8677.191038527673,185.127813974049,12609.30848865841,0.0,3.9040941536310654,14,0,0,0.0,1.5186758287043305,-0.010949688824027692
Capped,2025-08-27,3778.2186277349483,8559.598515585023,185.127813974049,12522.944957294021,0.0,4.043387727855419,14,0,0,0.0,0.382625746609926,-0.006849188553208041
Capped,2025-08-28,3676.78607498794,8676.025280397833,185.127813974049,12537.939169359823,0.0,3.9139950621207378,14,0,0,0.0,0.38581471091962277,0.0011973391336410621
Capped,2025-08-29,3647.2003904538565,8636.805506040047,185.127813974049,12469.133710467953,0.0,2.6185141572346176,14,0,0,0.0,0.37545687436441333,-0.005487780564449984
Capped,2025-09-01,3637.466901348289,8542.660554042695,185.127813974049,12365.255269365034,0.0,1.581229259444815,14,0,0,0.0,1.1174212498302332,-0.008330846674273196
Capped,2025-09-02,3592.3064250040875,8511.917897630356,185.127813974049,12289.352136608493,0.0,3.8424959576748012,14,0,0,0.0,0.3714417770113851,-0.006138420202661865
Capped,2025-09-03,3686.6035100945624,8428.36157530505,185.127813974049,12300.092899373663,0.0,3.8822876350155644,14,0,0,0.0,0.366830192070845,0.0008739893401845666
Capped,2025-09-04,3708.3221370636575,8463.587701836546,185.127813974049,12357.037652874253,0.0,2.6201106555855866,14,0,0,0.0,0.37645938672826357,0.004629619789578099
Capped,2025-09-05,3629.490622360354,8513.397265137868,185.127813974049,12328.015701472272,0.0,6.254234157786474,14,0,0,0.0,0.3786771953336581,-0.00234861721856372
Capped,2025-09-08,3618.5531269575017,8428.750301270526,185.127813974049,12232.431242202078,0.0,5.077280026491857,14,0,0,0.0,1.11199536995562,-0.00775343425777586
Capped,2025-09-09,3642.632797537833,8393.862307780677,185.127813974049,12221.62291929256,0.0,8.779734890894355,14,0,0,0.0,0.369510387349227,-0.0008835792898004291
Capped,2025-09-10,3471.5030517957716,8428.568161309076,185.127813974049,12085.199027078897,0.0,3.9765858563689127,14,0,0,0.0,0.37196929512015176,-0.011162502158228893
Capped,2025-09-11,2985.2230984776224,8796.347279856183,190.57067351779767,11972.141051851604,5.442859543748681,5.600599797725987,15,0,0,0.0,0.3544942943622407,-0.009355077642823062
Capped,2025-09-12,2972.014002319058,8758.305942946165,190.57067351779767,11920.89061878302,0.0,5.00395076196611,15,0,0,0.0,0.30483757036055836,-0.0042808076555912455
Capped,2025-09-15,2919.364839837211,8783.61844316186,190.57067351779767,11893.55395651687,0.0,3.7791010187074185,15,0,0,0.0,0.9105591263031896,-0.0022931728123634088
Capped,2025-09-16,2923.3751718382396,8750.92843927889,190.57067351779767,11864.874284634927,0.0,4.9290975634522605,15,0,0,0.0,0.2981124208860154,-0.0024113626580243297
Capped,2025-09-17,2945.5544211904544,8915.000401257617,190.57067351779767,12051.125495965869,0.0,3.7818129030476095,15,0,0,0.0,0.29852193797174215,0.01569769783166919
Capped,2025-09-18,2974.7415929298277,9134.05910590267,190.57067351779767,12299.371372350295,0.0,7.324788640991515,15,0,0,0.0,0.30078678326534786,0.020599393514533215
Capped,2025-09-19,2994.062148170383,9095.622022429156,190.57067351779767,12280.254844117337,0.0,6.268407226176451,15,0,0,0.0,0.3037672461068904,-0.001554268722703478
Capped,2025-09-22,2970.8234059154843,9143.163073708478,190.57067351779767,12304.557153141759,0.0,6.468144586697697,15,0,0,0.0,0.9173141888322768,0.0019789743236529045
Capped,2025-09-23,2910.073860588586,9074.920964178065,190.57067351779767,12175.565498284448,0.0,6.238396913334293,15,0,0,0.0,0.3033671384532011,-0.010483242367188783
Capped,2025-09-24,2972.760848447844,8847.345438674152,190.57067351779767,12010.676960639794,0.0,6.298891413177942,15,0,0,0.0,0.29716366782904435,-0.013542577358553687
Capped,2025-09-25,2935.822790966863,8775.316270702247,209.1677996737135,11920.306861342822,18.597126155915817,8.5658873321007,15,0,0,0.0,0.3035649813797747,-0.007524147022946681
Capped,2025-09-26,2886.9042031769004,8865.709643795331,209.1677996737135,11961.781646645944,0.0,3.728868337873879,15,0,0,0.0,0.29979303291063575,0.0034793387272289422
Capped,2025-09-29,2915.954764538761,8818.382338814761,209.1677996737135,11943.504903027235,0.0,3.8007858383296607,15,0,0,0.0,0.8844833728625088,-0.0015279282099113223
Capped,2025-09-30,2920.4831802702397,8827.2290820398,209.1677996737135,11956.880061983753,0.0,7.3279547789135195,15,0,0,0.0,0.29776419931783304,0.0011198688379261412
Capped,2025-10-01,2937.7406869710417,8761.739131648503,209.1677996737135,11908.647618293257,0.0,8.318196068028742,15,0,0,0.0,0.29822662078638945,-0.004033865309383544
Capped,2025-10-02,2325.4813908686283,9312.17474017274,209.1677996737135,11846.823930715083,0.0,5.725541342583714,16,0,0,0.0,0.299988879833573,-0.005191495252845013
Capped,2025-10-03,2354.29884527501,9413.594516751666,209.1677996737135,11977.061161700389,0.0,6.146174407452995,16,0,0,0.0,0.23746771136555928,0.01099343011654308
Capped,2025-10-06,2417.7779682496407,9543.262411324831,209.1677996737135,12170.208179248184,0.0,6.177410014744042,16,0,0,0.0,0.7213049124053499,0.016126411557906284
Capped,2025-10-07,2347.950068955854,9611.629629129025,209.1677996737135,12168.747497758592,0.0,5.142769087995312,16,0,0,0.0,0.2468926231638672,-0.00012002107672104412
Capped,2025-10-08,2415.48868782135,9494.69191498077,209.1677996737135,12119.348402475833,0.0,8.739643923373281,16,0,0,0.0,0.2397621118211957,-0.004059505326399315
Capped,2025-10-09,2368.86436470413,9826.632943458575,209.1677996737135,12404.66510783642,0.0,6.1843162725784335,16,0,0,0.0,0.24665885213215102,0.023542247972861308
Capped,2025-10-10,2405.2035664615387,9819.99026589267,209.1677996737135,12434.361632027922,0.0,6.5331664510517635,16,0,0,0.0,0.24189778573613954,0.002393980323801115
Capped,2025-10-13,2489.2430886033444,9797.644708159442,209.1677996737135,12496.055596436498,0.0,7.614580977669456,16,0,0,0.0,0.7369009891439334,0.00496157070497838
Capped,2025-10-14,2434.7279989511826,9586.315288257798,209.1677996737135,12230.211086882693,0.0,3.8888374209648493,16,0,0,0.0,0.25419032016522625,-0.0212742739100501
Capped,2025-10-15,2353.282046067443,9503.195240911535,209.1677996737135,12065.64508665269,0.0,3.7206021765533563,16,0,0,0.0,0.24862348414348037,-0.013455695822495284
Capped,2025-10-16,2384.7054344405233,9570.30304986125,209.1677996737135,12164.176283975485,0.0,7.456163260128853,16,0,0,0.0,0.2403065893675284,0.008166260205332287
Capped,2025-10-17,2275.9591808067685,9553.092425857867,209.1677996737135,12038.21940633835,0.0,3.9491887959339773,16,0,0,0.0,0.24351540460449714,-0.01035473958093358
Capped,2025-10-20,2275.2925274029058,9575.578926122114,209.1677996737135,12060.039253198735,0.0,7.752630129581605,16,0,0,0.0,0.697303377965261,0.0018125476969539367
Capped,2025-10-21,2391.105496285549,9875.137076320507,209.1677996737135,12475.41037227977,0.0,6.436589902780589,16,0,0,0.0,0.23234265012445773,0.03444193757253866
Capped,2025-10-22,2510.3491568050977,9720.504039197927,209.1677996737135,12440.02099567674,0.0,10.239707202158765,16,0,0,0.0,0.24416895016495793,-0.0028367304599186127
Capped,2025-10-23,2518.008730546409,10039.460738540783,235.14000188198708,12792.60947096918,25.972202208273586,5.165491700541369,16,0,0,0.0,0.2563455770214953,0.028343077187327648
Capped,2025-10-24,2497.323285454295,10064.848693194634,235.14000188198708,12797.311980530916,0.0,6.627123375439627,16,0,0,0.0,0.2571277382778817,0.0003675958038433791
Capped,2025-10-27,1872.590180409428,10721.156121142822,235.14000188198708,12828.886303434238,0.0,3.2823020848438667,17,0,0,0.0,0.7651244264412973,0.0024672621056169852
Capped,2025-10-28,1880.8006742326638,10618.38889100356,235.14000188198708,12734.329567118211,0.0,7.825163163005508,17,0,0,0.0,0.19122049577070452,-0.007370611452898634
Capped,2025-10-29,1911.1968592714766,10620.694749864144,235.14000188198708,12767.031611017608,0.0,6.5611463433224895,17,0,0,0.0,0.19205891451060103,0.002568022425290195
Capped,2025-10-30,2000.0072951275745,10967.39195545482,235.14000188198708,13202.539252464381,0.0,1.6688901576676736,17,0,0,0.0,0.19516283635824686,0.03411189497415679
Capped,2025-10-31,1912.3748088847728,11175.439167914572,235.14000188198708,13322.953978681333,0.0,5.809716504162759,17,0,0,0.0,0.20423175904708757,0.009120573240823715
Capped,2025-11-03,1966.6454601085363,11077.098711625507,235.14000188198708,13278.884173616032,0.0,5.523636433082554,17,0,0,0.0,0.5859091961826528,-0.003307810350153484
Capped,2025-11-04,1950.8461389914446,10912.76420902223,235.14000188198708,13098.750349895663,0.0,8.233557122253742,17,0,0,0.0,0.2008249983479761,-0.013565433764252455
Capped,2025-11-05,2008.4431712729818,10658.784453444237,235.14000188198708,12902.367626599207,0.0,5.4383825348916215,17,0,0,0.0,0.19921164266104716,-0.014992477759378064
Capped,2025-11-06,1885.7439854814743,10903.117347218227,235.14000188198708,13024.00133458169,0.0,7.702792961177959,17,0,0,0.0,0.2050931928170929,0.00942723936432599
Capped,2025-11-07,1943.1219754180322,11029.006275125706,235.14000188198708,13207.268252425727,0.0,6.792395961817489,17,0,0,0.0,0.19256370324528282,0.014071475665272004
Capped,2025-11-10,1852.420668057749,11287.800084916274,235.14000188198708,13375.36075485601,0.0,8.031294573404015,17,0,0,0.0,0.5953294455734622,0.012727272530366873
Capped,2025-11-11,1958.0628886331754,11142.6824744741,235.14000188198708,13335.885364989264,0.0,8.162608219518669,17,0,0,0.0,0.18916087578994709,-0.0029513514132629703
Capped,2025-11-12,1916.0165642750053,11355.153681919917,235.14000188198708,13506.31024807691,0.0,6.745564783646091,17,0,0,0.0,0.19994858470997057,0.012779420220202509
Capped,2025-11-13,1978.6120597377671,11114.299597116413,235.14000188198708,13328.051658736167,0.0,7.151897958308568,17,0,0,0.0,0.19565500297851707,-0.013198170785846175
Capped,2025-11-14,1932.3401557097668,11015.800077985266,235.14000188198708,13183.280235577022,0.0,5.502273503779573,17,0,0,0.0,0.20204697373678793,-0.010862159516334957
Capped,2025-11-17,1966.2831712010873,11222.778042408241,235.14000188198708,13424.201215491315,0.0,5.428961284180769,17,0,0,0.0,0.5920261353179062,0.018274737061579893
Capped,2025-11-18,1869.2947003967204,11246.893543169355,235.14000188198708,13351.328245448063,0.0,9.570665432224166,17,0,0,0.0,0.20078800303249308,-0.005428477186348979
Capped,2025-11-19,2088.580633348063,11300.459505893446,235.14000188198708,13624.180141123497,0.0,5.831056960465376,17,0,0,0.0,0.19088397615823138,0.02043631095418985
Capped,2025-11-20,2056.7821147237746,11359.221620329023,235.14000188198708,13651.143736934784,0.0,9.556442280389103,17,0,0,0.0,0.21327647039064754,0.0019790985976395614
Capped,2025-11-21,2031.7237630644463,11203.23900789694,235.14000188198708,13470.102772843375,0.0,5.610037331944185,17,0,0,0.0,0.2100293485378666,-0.013261963069188254
Capped,2025-11-24,1940.5226949471096,10959.368671766324,235.14000188198708,13135.03136859542,0.0,8.086123628322886,17,0,0,0.0,0.6224750667869785,-0.024875192854762807
Capped,2025-11-25,1944.8291729922953,10749.099454269097,235.14000188198708,12929.06862914338,0.0,4.302686982937346,17,0,0,0.0,0.19815745893795017,-0.015680414737682113
Capped,2025-11-26,1273.1498177481403,11660.628421248606,235.14000188198708,13168.918240878735,0.0,7.308545339343828,18,0,0,0.0,0.19859721712713707,0.018551190237687365
Capped,2025-11-27,1202.5969651743878,11739.564100444268,241.71546348637008,13183.876529105026,6.575461604383007,6.807265480085939,18,0,0,0.0,0.13000833919088076,0.001135878281927294
Capped,2025-11-28,1994.0222234281343,10907.151645157448,241.71546348637008,13142.889332071953,0.0,6.24511703402354,17,0,0,0.0,0.12280379887643746,-0.0031088881136431823
Capped,2025-12-01,1963.3714573848883,10690.764906097947,241.71546348637008,12895.851826969207,0.0,5.537549656513692,17,0,0,0.0,0.6109241518300711,-0.01879628587451565
Capped,2025-12-02,1274.443013588347,11075.582662781288,241.71546348637008,12591.741139856005,0.0,6.094774653217028,18,0,0,0.0,0.20049067189976533,-0.023582055004479185
Capped,2025-12-03,1826.7098211423497,10535.158113748768,241.71546348637008,12603.583398377488,0.0,7.217565053528261,17,0,0,0.0,0.13014039453981932,0.0009404782380730836
Capped,2025-12-04,1943.7102174610511,10371.320073085251,241.71546348637008,12556.745754032674,0.0,4.081390618542243,17,0,0,0.0,0.18653539962047772,-0.003716216481008394
Capped,2025-12-05,1806.582763805812,10859.958857896841,241.71546348637008,12908.257085189025,0.0,5.249588147165681,17,0,0,0.0,0.19848295441569688,0.027993824040234427
Capped,2025-12-08,1308.7368723480713,11062.372598264003,241.71546348637008,12612.824934098446,0.0,7.4023371334406685,18,0,0,0.0,0.5534968616304736,-0.022887067490277913
Capped,2025-12-09,1263.9842123711664,11009.512454388603,241.71546348637008,12515.21213024614,0.0,6.621309217988058,18,0,0,0.0,0.13364232931579428,-0.007739170595194134
Capped,2025-12-10,1850.916104154013,10365.212986577439,241.71546348637008,12457.844554217823,0.0,5.898495368575827,17,0,0,0.0,0.12907238875038426,-0.004583827699546017
Capped,2025-12-11,1758.8769434162773,10399.092141531351,241.71546348637008,12399.684548434,0.0,4.088396136679527,17,0,0,0.0,0.1890072364840269,-0.004668544829782184
Capped,2025-12-12,1877.9026954158383,10450.6618649917,241.71546348637008,12570.280023893909,0.0,3.8810463224859175,17,0,0,0.0,0.17960861091677047,0.013758049633726843
Capped,2025-12-15,1922.0302857245733,10411.263716777996,241.71546348637008,12575.00946598894,0.0,6.472350030509475,17,0,0,0.0,0.5753477057261459,0.0003762399951345863
Capped,2025-12-16,1841.5610811845402,10618.29637535207,241.71546348637008,12701.572920022982,0.0,5.420254433655725,17,0,0,0.0,0.1962690971936015,0.010064680617247301
Capped,2025-12-17,1797.9247195556782,10645.048888576675,241.71546348637008,12684.689071618724,0.0,7.669472851131879,17,0,0,0.0,0.18805194357002805,-0.001329272249237845
Capped,2025-12-18,1839.2098370696074,10555.406624260399,241.71546348637008,12636.331924816377,0.0,6.452356183887452,17,0,0,0.0,0.1835959943764483,-0.0038122453399779266
Capped,2025-12-19,1808.3208815176934,10566.789893862788,241.71546348637008,12616.826238866852,0.0,4.021302595871086,17,0,0,0.0,0.18781184508503168,-0.0015436193086395544
Capped,2025-12-22,1714.7078669558493,10518.790981988006,241.71546348637008,12475.214312430226,0.0,4.245408025264504,17,0,0,0.0,0.5540293823197798,-0.011224053003153989
Capped,2025-12-23,1851.4979043073713,10429.254136297508,241.71546348637008,12522.46750409125,0.0,6.717649622933317,17,0,0,0.0,0.17509826327805192,0.0037877659235032723
Capped,2025-12-24,1833.9704622348295,10395.47899549801,241.71546348637008,12471.16492121921,0.0,3.951604513955993,17,0,0,0.0,0.18906664730168926,-0.00409684296288082
Capped,2025-12-29,1863.1827357042557,10267.281232220454,241.71546348637008,12372.17943141108,0.0,3.927558701941117,17,0,0,0.0,0.9365753765432556,-0.007937148649177939
Capped,2025-12-30,1801.7976089950903,10523.544738021588,241.71546348637008,12567.057810503049,0.0,3.8713278352705713,17,0,0,0.0,0.19025984978458427,0.015751337924925668
Capped,2025-12-31,12298.456698347083,0.0,241.71546348637008,12540.172161833454,0.0,10.506982079955502,0,0,0,0.0,0.18399147644530525,-0.002139374949570505
Capped benchmark,2023-12-29,10000.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,0.0,0.0,
Capped benchmark,2024-01-02,4004.085245979214,5973.275848009545,0.0,9977.361093988759,0.0,5.994005994005997,112,0,0,0.0,4.0852459792293185,-0.0022638906011241966
Capped benchmark,2024-01-03,4494.606917758162,5447.4193071733625,0.0,9942.026224931524,0.0,0.5036771161128192,108,0,0,0.0,0.40887919516746696,-0.0035415044844396837
Capped benchmark,2024-01-04,4463.239775568706,5479.360948701979,0.42644640257871924,9943.027170673264,0.42644640257871924,0.1659739005505618,109,0,0,0.0,0.4589690644005402,0.00010067824396098324
Capped benchmark,2024-01-05,4464.553024599875,5473.602131187547,0.42644640257871924,9938.581602190001,0.0,0.1617439305127311,110,0,0,0.0,0.4557659927711319,-0.0004471041270384113
Capped benchmark,2024-01-08,3973.3763416679144,5957.365540951534,0.42644640257871924,9931.168329022026,0.0,0.5026308115017886,112,0,0,0.0,1.3678399557477943,-0.0007459085677116173
Capped benchmark,2024-01-09,3983.8871291576747,5930.182676453812,0.42644640257871924,9914.496252014065,0.0,0.2991973100692301,113,0,0,0.0,0.40574333983274663,-0.0016787629063984566
Capped benchmark,2024-01-10,3956.7049733283275,5921.837575085439,0.42644640257871924,9878.968994816345,0.0,0.12027127184502423,113,0,0,0.0,0.40681665422676583,-0.003583364832126845
Capped benchmark,2024-01-11,3972.581707002021,5865.340659244438,1.7842993048945326,9839.706665551354,1.3578529023158135,0.2792234497433826,112,0,0,0.0,0.4040409346015204,-0.003974334698852999
Capped benchmark,2024-01-12,3968.7292884807584,5908.276803361017,1.7842993048945326,9878.790391146671,0.0,0.24725938927981633,114,0,0,0.0,0.40566219531091885,0.003972041741056032
Capped benchmark,2024-01-15,3943.26596153964,5910.886772782993,1.7842993048945326,9855.937033627528,0.0,0.20385835225914392,115,0,0,0.0,1.2159305678348438,-0.002313376093051267
Capped benchmark,2024-01-16,3940.647999025548,5909.020971473104,1.7842993048945326,9851.453269803545,0.0,0.1567746494362944,116,0,0,0.0,0.40266860309845803,-0.0004549302424198265
Capped benchmark,2024-01-17,3908.763707242229,5850.524720811053,1.7842993048945326,9761.072727358176,0.0,0.22672934291115904,116,0,0,0.0,0.40240126852889174,-0.009174336006079642
Capped benchmark,2024-01-18,3891.744569127508,5824.529489664841,6.76332789946457,9723.037386691814,4.979028594570037,0.14632301616438226,116,0,0,0.0,0.39914538790648507,-0.00389663531137896
Capped benchmark,2024-01-19,3873.5051953595616,5821.039413278016,6.76332789946457,9701.307936537043,0.0,0.1592762590740103,116,0,0,0.0,0.3974074699883341,-0.0022348417773763174
Capped benchmark,2024-01-22,3900.7236449763673,5801.262107035659,6.76332789946457,9708.749079911491,0.0,0.24179553514660276,116,0,0,0.0,1.186756019206273,0.000767024758220769
Capped benchmark,2024-01-23,3884.431354566119,5825.447474540383,6.76332789946457,9716.642157005968,0.0,0.2042556245899699,117,0,0,0.0,0.39832437287148725,0.0008129860015446688
Capped benchmark,2024-01-24,3906.718295585556,5835.9646176119495,6.76332789946457,9749.446241096972,0.0,0.2100749543346019,116,0,0,0.0,0.3966606773752272,0.0033760720587359128
Capped benchmark,2024-01-25,3892.7959011643966,5909.978569197022,9.976013888563283,9812.750484249982,3.212685989098714,0.23412054620936962,116,0,0,0.0,0.39893651965803645,0.006493111668862017
Capped benchmark,2024-01-26,3916.1158058988367,5931.574414837237,9.976013888563283,9857.666234624636,0.0,0.28820070443751755,118,0,0,0.0,0.39751482729235965,0.004577284467463638
Capped benchmark,2024-01-29,3932.280550944775,5999.515805217844,9.976013888563283,9941.772370051181,0.0,0.27629617842532583,118,0,0,0.0,1.1998109645307609,0.008532053472365186
Capped benchmark,2024-01-30,3982.0420265987077,5966.777545146437,9.976013888563283,9958.795585633708,0.0,0.22468665924966075,118,0,0,0.0,0.401546822325403,0.0017122918277436838
Capped benchmark,2024-01-31,3491.7222878019047,6472.9017891509275,9.976013888563283,9974.600090841395,0.0,0.5259038850157972,121,0,0,0.0,0.4066282406433963,0.0015869896185525256
Capped benchmark,2024-02-01,3487.9848721688813,6436.6787061633495,9.976013888563283,9934.639592220794,0.0,0.27878964933702177,123,0,0,0.0,0.3565589918991851,-0.004006225638789496
Capped benchmark,2024-02-02,3490.9858683141624,6441.208933292883,9.976013888563283,9942.170815495609,0.0,0.28077315313318874,121,0,0,0.0,0.35617734380675964,0.0007580771506510153
Capped benchmark,2024-02-05,3513.157277912854,6450.25058316205,9.976013888563283,9973.383874963467,0.0,0.36296140992098574,124,0,0,0.0,1.0695605874361804,0.0031394611948540874
Capped benchmark,2024-02-06,3502.740947531127,6498.819808646384,9.976013888563283,10011.536770066074,0.0,0.25769593409415703,123,0,0,0.0,0.3587478367829918,0.003825471432858718
Capped benchmark,2024-02-07,3490.9318178544654,6491.921240175662,9.976013888563283,9992.82907191869,0.0,0.4246455607910413,124,0,0,0.0,0.35768416792445396,-0.0018686140376888982
Capped benchmark,2024-02-08,3511.2813818352683,6500.761273363168,13.618559098017066,10025.661214296453,3.6425452094537816,0.2947215250399601,126,0,0,0.0,0.356478272659694,0.003285570296606588
Capped benchmark,2024-02-09,3518.2292116696904,6448.024806834559,13.618559098017066,9979.872577602266,0.0,0.136167902377395,126,0,0,0.0,0.3585562787038547,-0.0045671438237803175
Capped benchmark,2024-02-12,3503.0027416110097,6494.590209821941,13.618559098017066,10011.211510530968,0.0,0.13215269055415846,126,0,0,0.0,1.0779073431728732,0.0031402137336939973
Capped benchmark,2024-02-13,3500.3481869785014,6459.763918837146,13.618559098017066,9973.730664913664,0.0,0.15371022281356933,126,0,0,0.0,0.3577109011596641,-0.0037438870987668293
Capped benchmark,2024-02-14,3477.3585062106354,6478.434666261439,13.618559098017066,9969.411731570091,0.0,0.2612801256279927,124,0,0,0.0,0.35743982996737167,-0.0004330308776802072
Capped benchmark,2024-02-15,3495.8540791929836,6488.730777355775,16.111298571469803,10000.696155120228,2.4927394734527386,0.13003146127384704,124,0,0,0.0,0.35509222705882687,0.003138041079301379
Capped benchmark,2024-02-16,3516.368459175477,6509.788557240871,16.111298571469803,10042.268314987818,0.0,0.13932683980216762,124,0,0,0.0,0.35698091187211295,0.004156926600185296
Capped benchmark,2024-02-19,3515.9300435592972,6497.732549525096,16.111298571469803,10029.773891655863,0.0,0.24915712331888717,126,0,0,0.0,1.0773372499081457,-0.0012441833796958957
Capped benchmark,2024-02-20,3482.018148227761,6499.191980463864,16.111298571469803,9997.321427263094,0.0,0.2886336599881445,124,0,0,0.0,0.3590309791529112,-0.003235612760898565
Capped benchmark,2024-02-21,3489.4481532624773,6447.902505514017,16.111298571469803,9953.461957347965,0.0,0.19268155320148045,123,0,0,0.0,0.35556804876608045,-0.004387122114081765
Capped benchmark,2024-02-22,3480.0720184739534,6436.287653111048,16.488055547298963,9932.8477271323,0.37675697582915835,0.32527673807463664,123,0,0,0.0,0.35632676749758996,-0.00207106133564372
Capped benchmark,2024-02-23,3470.5424814436597,6482.942971544934,16.488055547298963,9969.973508535893,0.0,0.29515927318102186,121,0,0,0.0,0.35536931873948396,0.003737677494257907
Capped benchmark,2024-02-26,3508.1245731131285,6435.94140753177,16.488055547298963,9960.554036192198,0.0,0.16556919244306195,121,0,0,0.0,1.0632971874411072,-0.0009447840895094872
Capped benchmark,2024-02-27,3974.689807446054,5941.563455211259,16.488055547298963,9932.741318204611,0.0,0.4690260037438813,120,0,0,0.0,0.3582339195805313,-0.002792286240958841
Capped benchmark,2024-02-28,3957.875472144263,5910.353674536842,18.17079607486711,9886.39994275597,1.6827405275681477,0.28051377800288957,119,0,0,0.0,0.4058774650566751,-0.004665517198530811
Capped benchmark,2024-02-29,3939.4090210782856,5903.39004914964,19.14162938768336,9861.940699615609,0.9708333128162501,0.14780640225000016,119,0,0,0.0,0.40416046068161193,-0.0024740293010585557
Capped benchmark,2024-03-01,3932.9493303998,5973.838819285778,19.14162938768336,9925.929779073262,0.0,0.29161062899508305,118,0,0,0.0,0.40227474966758237,0.006488487550948996
Capped benchmark,2024-03-04,3972.0754319956577,5938.960928051007,19.14162938768336,9930.177989434347,0.0,0.13209523834661327,118,0,0,0.0,1.204968382816893,0.0004279911762061772
Capped benchmark,2024-03-05,3973.470104424948,5939.473227646096,19.14162938768336,9932.084961458728,0.0,0.24060221030436357,118,0,0,0.0,0.40561049678193695,0.000192038050718768
Capped benchmark,2024-03-06,3970.5811364441174,5955.941604961615,19.14162938768336,9945.664370793414,0.0,0.12075168219168322,118,0,0,0.0,0.40575291446422357,0.0013672264572224258
Capped benchmark,2024-03-07,3984.328913119286,5949.880150538731,19.14162938768336,9953.3506930457,0.0,0.12598047540463267,118,0,0,0.0,0.4054579060340078,0.0007728314535586644
Capped benchmark,2024-03-08,3986.892177717727,5962.9847225849535,19.14162938768336,9969.018529690364,0.0,0.2770803423682371,119,0,0,0.0,0.40686176722001266,0.0015741268571607403
Capped benchmark,2024-03-11,3982.876867770132,5968.223459642076,19.14162938768336,9970.241956799891,0.0,0.2534313356974881,117,0,0,0.0,1.2214952739707674,0.00012272292461723566
