product_id,day,execution_at,reference_bar_start,assumed_available_at,age_upper_bound_minutes,reference_price_usd,raw_path
ADA-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,0.3516,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20240921_0000_0015_60s.json
APT-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:03:00+00:00,2024-09-21 00:04:00+00:00,2.0,7.33,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/APT-USD_20240921_0000_0015_60s.json
ARB-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:03:00+00:00,2024-09-21 00:04:00+00:00,2.0,0.5771,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ARB-USD_20240921_0000_0015_60s.json
AVAX-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,27.66,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20240921_0000_0015_60s.json
BCH-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,335.35,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20240921_0000_0015_60s.json
BTC-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,63116.74,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20240921_0000_0015_60s.json
CRV-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,0.306,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20240921_0000_0015_60s.json
DOT-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,4.335,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20240921_0000_0015_60s.json
ETH-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,2558.32,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20240921_0000_0015_60s.json
FET-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,1.6311,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FET-USD_20240921_0000_0015_60s.json
FIL-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:03:00+00:00,2024-09-21 00:04:00+00:00,2.0,3.772,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20240921_0000_0015_60s.json
HBAR-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,0.0527,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/HBAR-USD_20240921_0000_0015_60s.json
ICP-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,8.454,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20240921_0000_0015_60s.json
INJ-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,21.079,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/INJ-USD_20240921_0000_0015_60s.json
JASMY-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,0.02105,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20240921_0000_0015_60s.json
LINK-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,11.408,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20240921_0000_0015_60s.json
LTC-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,65.34,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20240921_0000_0015_60s.json
NEAR-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,4.373,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/NEAR-USD_20240921_0000_0015_60s.json
ONDO-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,0.68445,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ONDO-USD_20240921_0000_0015_60s.json
OP-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,1.683,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/OP-USD_20240921_0000_0015_60s.json
RENDER-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,5.263,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/RENDER-USD_20240921_0000_0015_60s.json
SEI-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,0.3552,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SEI-USD_20240921_0000_0015_60s.json
SOL-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,146.41,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20240921_0000_0015_60s.json
STX-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,1.7436,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/STX-USD_20240921_0000_0015_60s.json
SUI-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,1.48,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SUI-USD_20240921_0000_0015_60s.json
TIA-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,6.008,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/TIA-USD_20240921_0000_0015_60s.json
UNI-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,6.818,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20240921_0000_0015_60s.json
XLM-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,0.096,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20240921_0000_0015_60s.json
XRP-USD,2024-09-21 00:00:00+00:00,2024-09-21 00:05:00+00:00,2024-09-21 00:04:00+00:00,2024-09-21 00:05:00+00:00,1.0,0.584,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XRP-USD_20240921_0000_0015_60s.json
AAVE-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,155.46,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20240922_0000_0015_60s.json
ADA-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,0.3586,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20240922_0000_0015_60s.json
APT-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,8.21,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/APT-USD_20240922_0000_0015_60s.json
ARB-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,0.6166,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ARB-USD_20240922_0000_0015_60s.json
ATOM-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,4.71,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20240922_0000_0015_60s.json
AVAX-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,27.7,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20240922_0000_0015_60s.json
BCH-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,346.67,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20240922_0000_0015_60s.json
BTC-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,63365.12,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20240922_0000_0015_60s.json
CRV-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,0.2971,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20240922_0000_0015_60s.json
DOT-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,4.454,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20240922_0000_0015_60s.json
ETH-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,2618.62,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20240922_0000_0015_60s.json
FET-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,1.6274,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FET-USD_20240922_0000_0015_60s.json
FIL-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:03:00+00:00,2024-09-22 00:04:00+00:00,2.0,3.87,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20240922_0000_0015_60s.json
HBAR-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,0.05595,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/HBAR-USD_20240922_0000_0015_60s.json
ICP-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,8.523,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20240922_0000_0015_60s.json
INJ-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,21.151,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/INJ-USD_20240922_0000_0015_60s.json
JASMY-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,0.02126,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20240922_0000_0015_60s.json
LINK-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,11.516,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20240922_0000_0015_60s.json
LTC-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,66.78,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20240922_0000_0015_60s.json
NEAR-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,4.656,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/NEAR-USD_20240922_0000_0015_60s.json
ONDO-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,0.70282,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ONDO-USD_20240922_0000_0015_60s.json
OP-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,1.774,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/OP-USD_20240922_0000_0015_60s.json
RENDER-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,5.61,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/RENDER-USD_20240922_0000_0015_60s.json
SEI-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,0.3865,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SEI-USD_20240922_0000_0015_60s.json
SOL-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,149.5,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20240922_0000_0015_60s.json
STX-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,1.7513,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/STX-USD_20240922_0000_0015_60s.json
SUI-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,1.4726,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SUI-USD_20240922_0000_0015_60s.json
TIA-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,5.962,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/TIA-USD_20240922_0000_0015_60s.json
UNI-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,6.908,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20240922_0000_0015_60s.json
XLM-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,0.097717,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20240922_0000_0015_60s.json
XRP-USD,2024-09-22 00:00:00+00:00,2024-09-22 00:05:00+00:00,2024-09-22 00:04:00+00:00,2024-09-22 00:05:00+00:00,1.0,0.5964,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XRP-USD_20240922_0000_0015_60s.json
AAVE-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,161.23,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/AAVE-USD_20240923_0000_0015_60s.json
ADA-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,0.3506,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ADA-USD_20240923_0000_0015_60s.json
APT-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,7.9,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/APT-USD_20240923_0000_0015_60s.json
ARB-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,0.5993,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ARB-USD_20240923_0000_0015_60s.json
ATOM-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,4.581,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ATOM-USD_20240923_0000_0015_60s.json
AVAX-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,27.19,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/AVAX-USD_20240923_0000_0015_60s.json
BCH-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,342.16,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/BCH-USD_20240923_0000_0015_60s.json
BTC-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,63468.12,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/BTC-USD_20240923_0000_0015_60s.json
CRV-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,0.2943,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/CRV-USD_20240923_0000_0015_60s.json
DOT-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,4.304,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/DOT-USD_20240923_0000_0015_60s.json
ETH-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,2577.24,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ETH-USD_20240923_0000_0015_60s.json
FET-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,1.5988,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/FET-USD_20240923_0000_0015_60s.json
FIL-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,3.717,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/FIL-USD_20240923_0000_0015_60s.json
HBAR-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,0.05357,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/HBAR-USD_20240923_0000_0015_60s.json
ICP-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,8.221,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ICP-USD_20240923_0000_0015_60s.json
INJ-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,21.617,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/INJ-USD_20240923_0000_0015_60s.json
JASMY-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,0.02075,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/JASMY-USD_20240923_0000_0015_60s.json
LINK-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,11.099,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/LINK-USD_20240923_0000_0015_60s.json
LTC-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,68.51,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/LTC-USD_20240923_0000_0015_60s.json
NEAR-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,4.495,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/NEAR-USD_20240923_0000_0015_60s.json
ONDO-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,0.68146,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/ONDO-USD_20240923_0000_0015_60s.json
OP-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,1.69,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/OP-USD_20240923_0000_0015_60s.json
RENDER-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,5.604,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/RENDER-USD_20240923_0000_0015_60s.json
